query_id,target_id,variant,target_rank,target_rank_change_vs_full,embedding_cosine_to_full,top5_overlap_with_full,top1_id
B009B5OVU0,B006CWV270,shuffled,3852.0,2221.0,0.20639784634113312,0,B00CJSTN5O
B009B5OVU0,B006CWV270,uniform,2103.0,472.0,0.3184090256690979,0,B005IYMNY4
B00A2URGOG,B008EZTK2M,full,80.0,0.0,1.0,5,B001AN3MOC
B00A2URGOG,B008EZTK2M,shuffled,2998.0,2918.0,0.20763187110424042,0,B00E9LPGG4
B00A2URGOG,B008EZTK2M,uniform,5382.0,5302.0,0.331757515668869,0,B0085PJDJG
B0033BGD0E,B00B4YIHJ2,full,279.0,0.0,0.9999999403953552,5,B00DDNCO2I
B0033BGD0E,B00B4YIHJ2,shuffled,3809.0,3530.0,0.15068881213665009,0,B00112C2MK
B0033BGD0E,B00B4YIHJ2,uniform,2061.0,1782.0,0.4300522208213806,0,B00AA15O14
B008E0UE6I,B0076S3F88,full,4.0,0.0,1.0000001192092896,5,B003C7NPA0
B008E0UE6I,B0076S3F88,shuffled,3937.0,3933.0,0.2058921903371811,0,B005NJWXTE
B008E0UE6I,B0076S3F88,uniform,6071.0,6067.0,0.13050095736980438,0,B007A2ULQO
B009279FB2,B006RI31XW,full,5514.0,0.0,1.0,5,B002AT6HYM
B009279FB2,B006RI31XW,shuffled,3888.0,-1626.0,-0.013928767293691635,0,B0013KWSK6
B009279FB2,B006RI31XW,uniform,3613.0,-1901.0,0.38084036111831665,0,B004T6PKTW
B0038OVKR2,B001MDCLH4,full,30.0,0.0,1.0,5,B00ARCXAHG
B0038OVKR2,B001MDCLH4,shuffled,1536.0,1506.0,0.06957097351551056,0,B00CXSBQ8M
B0038OVKR2,B001MDCLH4,uniform,16.0,-14.0,0.524928092956543,1,B0026GVH8A
B008F061QO,B004RL9ZEU,full,45.0,0.0,1.0,5,B00BQ1QHVI
B008F061QO,B004RL9ZEU,shuffled,900.0,855.0,0.0804934874176979,0,B000ICIB4M
B008F061QO,B004RL9ZEU,uniform,41.0,-4.0,0.41662636399269104,0,B006AJXW0A
B003WEQMDU,B003WESSNM,full,145.0,0.0,1.0000001192092896,5,B008351BMA
B003WEQMDU,B003WESSNM,shuffled,2035.0,1890.0,0.23082759976387024,0,B000JTANLS
B003WEQMDU,B003WESSNM,uniform,646.0,501.0,0.24483413994312286,0,B004TB5VQO
B0017MXLL0,B00687SPR4,full,211.0,0.0,1.000000238418579,5,B003SK9GCC
B0017MXLL0,B00687SPR4,shuffled,3998.0,3787.0,0.41421008110046387,0,B008351BMA
B0017MXLL0,B00687SPR4,uniform,536.0,325.0,0.4455849826335907,0,B0016D7DRI
B00BOO7OLO,B0071MR88M,full,2126.0,0.0,0.9999999403953552,5,B009ZYWSPW
B00BOO7OLO,B0071MR88M,shuffled,2357.0,231.0,0.3236822485923767,0,B000RP49KK
B00BOO7OLO,B0071MR88M,uniform,511.0,-1615.0,0.5900062322616577,0,B009CG74DO
B00B3PKZUG,B00B3PNS5K,full,955.0,0.0,1.0000001192092896,5,B0084ERQFG
B00B3PKZUG,B00B3PNS5K,shuffled,3365.0,2410.0,0.1715974509716034,0,B0077DT5SG
B00B3PKZUG,B00B3PNS5K,uniform,3351.0,2396.0,0.34553369879722595,0,B005CT0T8C
B00CFZQIUE,B00F1Z73G8,full,37.0,0.0,1.000000238418579,5,B0007R8KA8
B00CFZQIUE,B00F1Z73G8,shuffled,2533.0,2496.0,0.2747253179550171,0,B0090OIMUW
B00CFZQIUE,B00F1Z73G8,uniform,569.0,532.0,0.4249090254306793,1,B00C865IWY
B007OXCG1C,B003ZU55K2,full,54.0,0.0,1.0,5,B004XWMCZC
B007OXCG1C,B003ZU55K2,shuffled,4245.0,4191.0,0.10927003622055054,0,B0007R8KA8
B007OXCG1C,B003ZU55K2,uniform,104.0,50.0,0.6594781875610352,2,B000VZOJG0
B00BMR73SC,B00B7E2L8W,full,424.0,0.0,1.0,5,B00F9JAU98
B00BMR73SC,B00B7E2L8W,shuffled,127.0,-297.0,0.3064447045326233,0,B00ARFOX60
B00BMR73SC,B00B7E2L8W,uniform,1052.0,628.0,0.35347577929496765,0,B0051EPWF8
B0064RL2BY,B00776GNBU,full,49.0,0.0,1.0,5,B004RMP7P0
B0064RL2BY,B00776GNBU,shuffled,1544.0,1495.0,0.12019812315702438,0,B004R1CKX8
B0064RL2BY,B00776GNBU,uniform,288.0,239.0,0.20948515832424164,0,B001WSIANS
B006VY6A12,B00527M7SO,full,30.0,0.0,0.9999999403953552,5,B005KN1S9Y
B006VY6A12,B00527M7SO,shuffled,1365.0,1335.0,0.14169161021709442,0,B001HTAEXQ
B006VY6A12,B00527M7SO,uniform,68.0,38.0,0.5404353737831116,0,B002CJLUOW
B008YCX6KC,B00BJJJ6YM,full,83.0,0.0,1.0,5,B003WE90FW
B008YCX6KC,B00BJJJ6YM,shuffled,145.0,62.0,0.21393971145153046,0,B001SERZCS
B008YCX6KC,B00BJJJ6YM,uniform,43.0,-40.0,0.4606172442436218,0,B008VRA3AG
B00B3PNS5K,B007JSCBD0,full,87.0,0.0,1.0,5,B00BP47QWK
B00B3PNS5K,B007JSCBD0,shuffled,60.0,-27.0,0.7133119106292725,1,B003WE90FW
B00B3PNS5K,B007JSCBD0,uniform,1228.0,1141.0,0.4722815155982971,0,B004H7SAAO
B00BK77UC8,B00AO7K6TE,full,56.0,0.0,1.0,5,B000BNSGDY
B00BK77UC8,B00AO7K6TE,shuffled,4186.0,4130.0,0.0661936029791832,0,B00BP47QWK
B00BK77UC8,B00AO7K6TE,uniform,17.0,-39.0,0.49906522035598755,0,B007SWH4HK
B00BGVS61W,B001M5E0BC,full,250.0,0.0,0.9999998807907104,5,B006RI34ZC
B00BGVS61W,B001M5E0BC,shuffled,4991.0,4741.0,0.009223729372024536,0,B00BHA7IBG
B00BGVS61W,B001M5E0BC,uniform,2835.0,2585.0,0.3641297221183777,0,B000MVJ9LI
B00BK77UC8,B00A0M1UHA,full,57.0,0.0,1.000000238418579,5,B000O5K8LC
B00BK77UC8,B00A0M1UHA,shuffled,4047.0,3990.0,0.02862853929400444,0,B00A7DWRC4
B00BK77UC8,B00A0M1UHA,uniform,3853.0,3796.0,0.628559947013855,1,B004KJEOKO
B002UQJENQ,B0064OQR26,full,33.0,0.0,1.0,5,B0077RS0VU
B002UQJENQ,B0064OQR26,shuffled,1729.0,1696.0,0.398472398519516,1,B003SHLOH0
B002UQJENQ,B0064OQR26,uniform,773.0,740.0,0.6401154398918152,1,B00725A862
B00593M4M0,B004N1BFR4,full,5924.0,0.0,1.0000001192092896,5,B00BOO7OLO
B00593M4M0,B004N1BFR4,shuffled,2437.0,-3487.0,0.3576529026031494,0,B002XGG0AS
B00593M4M0,B004N1BFR4,uniform,5177.0,-747.0,0.7562683820724487,1,B00B4YIHJ2
B006IE7JLA,B003OYJO5Q,full,41.0,0.0,1.0000001192092896,5,B00ATSWF9C
B006IE7JLA,B003OYJO5Q,shuffled,1992.0,1951.0,0.2506551146507263,0,B00DYA60LQ
B006IE7JLA,B003OYJO5Q,uniform,115.0,74.0,0.580291748046875,0,B0094S1AG2
B00018A8ZI,B003LLZBK4,full,853.0,0.0,1.0,5,B00CL0541M
B00018A8ZI,B003LLZBK4,shuffled,5613.0,4760.0,0.2242181897163391,0,B00DTZAZUS
B00018A8ZI,B003LLZBK4,uniform,5763.0,4910.0,0.48157674074172974,1,B00BI886DG
B00B71EDRC,B00DQ5PBSM,full,142.0,0.0,1.0,5,B005DIKT8C
B00B71EDRC,B00DQ5PBSM,shuffled,866.0,724.0,0.11996513605117798,0,B009L176KQ
B00B71EDRC,B00DQ5PBSM,uniform,2948.0,2806.0,0.09401264041662216,0,B00CVBP9TI
B008KAC0E6,B00ABU0V4Y,full,4886.0,0.0,1.0,5,B009E9J5HC
B008KAC0E6,B00ABU0V4Y,shuffled,5569.0,683.0,0.24251805245876312,0,B000Y1FWB2
B008KAC0E6,B00ABU0V4Y,uniform,1783.0,-3103.0,0.047161079943180084,0,B007BLNDLO
B009VIGPC4,B00DR5TW2M,full,1078.0,0.0,1.0,5,B009LM1ZJS
B009VIGPC4,B00DR5TW2M,shuffled,2912.0,1834.0,-0.03751517832279205,0,B0085TF48G
B009VIGPC4,B00DR5TW2M,uniform,4395.0,3317.0,0.29278093576431274,0,B00CJS9W7S
B0050TEWVO,B0060H4ZWQ,full,244.0,0.0,1.0000001192092896,5,B00BSM4OC4
B0050TEWVO,B0060H4ZWQ,shuffled,2293.0,2049.0,0.014224700629711151,0,B0084NYYRK
B0050TEWVO,B0060H4ZWQ,uniform,1996.0,1752.0,0.6436340808868408,0,B002ONC79I
B009PTECLU,B0090OIMUW,full,3.0,0.0,0.9999998807907104,5,B00DM8KA7U
B009PTECLU,B0090OIMUW,shuffled,9.0,6.0,0.21904735267162323,0,B0000ANEC9
B009PTECLU,B0090OIMUW,uniform,26.0,23.0,0.4324963688850403,0,B004U6LOTG
B0052D1RXE,B009QR8LS6,full,156.0,0.0,1.0,5,B005J0Q8SE
B0052D1RXE,B009QR8LS6,shuffled,3230.0,3074.0,0.2889763116836548,0,B003H8KK0M
B0052D1RXE,B009QR8LS6,uniform,872.0,716.0,0.6518904566764832,0,B005XIGOL8
B00C3TWRM0,B0084NYJ5C,full,18.0,0.0,1.0000001192092896,5,B003TP2GXM
B00C3TWRM0,B0084NYJ5C,shuffled,1103.0,1085.0,0.152767613530159,0,B00CBS9QMM
B00C3TWRM0,B0084NYJ5C,uniform,47.0,29.0,0.6438422203063965,0,B009NI9M3Q
B003BWWH8M,B0060K7MEG,full,46.0,0.0,0.9999998807907104,5,B007XX6790
B003BWWH8M,B0060K7MEG,shuffled,396.0,350.0,0.3456519842147827,0,B007PWFIA8
B003BWWH8M,B0060K7MEG,uniform,1002.0,956.0,0.4372469484806061,0,B000KGMHBY
B003YUBTBM,B008VI0ZP8,full,35.0,0.0,1.0000001192092896,5,B0006GH2C2
B003YUBTBM,B008VI0ZP8,shuffled,3987.0,3952.0,0.08323455601930618,0,B0089823LY
B003YUBTBM,B008VI0ZP8,uniform,130.0,95.0,0.337703138589859,0,B004U940JY
B00AREPLXK,B00AWK9TGE,full,29.0,0.0,1.0,5,B00C96U8RI
B00AREPLXK,B00AWK9TGE,shuffled,482.0,453.0,0.0761127918958664,0,B0051D0X2Q
B00AREPLXK,B00AWK9TGE,uniform,31.0,2.0,0.7435774207115173,0,B00A3OSBJ0
B003EEN7MM,B007ZU2UVU,full,4813.0,0.0,1.0000001192092896,5,B00GXFHVYE
B003EEN7MM,B007ZU2UVU,shuffled,3577.0,-1236.0,0.1709347367286682,0,B00112C2MK
B003EEN7MM,B007ZU2UVU,uniform,2038.0,-2775.0,0.33931660652160645,0,B0057XC6S4
B002BOHPNS,B008AXCUF2,full,140.0,0.0,1.0000001192092896,5,B00EW46JWS
B002BOHPNS,B008AXCUF2,shuffled,2902.0,2762.0,0.12755504250526428,0,B0012YEDJC
B002BOHPNS,B008AXCUF2,uniform,2446.0,2306.0,0.40749990940093994,0,B007PY6E40
B0049EODT2,B00BBSZEQ0,full,55.0,0.0,1.0000001192092896,5,B00EDT0SME
B0049EODT2,B00BBSZEQ0,shuffled,5412.0,5357.0,0.08094709366559982,0,B00BYINGXK
B0049EODT2,B00BBSZEQ0,uniform,3614.0,3559.0,0.37497854232788086,0,B003FGW8MO
B000CP9TY6,B0007R8KA8,full,7.0,0.0,0.9999999403953552,5,B007VYSBSG
B000CP9TY6,B0007R8KA8,shuffled,489.0,482.0,0.18066468834877014,0,B00B8ACUXQ
B000CP9TY6,B0007R8KA8,uniform,369.0,362.0,0.5211753249168396,0,B000EHIYPM
B00B71EDRC,B009DCZT8Y,full,55.0,0.0,1.0,5,B00CYMFFVQ
B00B71EDRC,B009DCZT8Y,shuffled,4522.0,4467.0,0.17489519715309143,0,B001LV9ZQM
B00B71EDRC,B009DCZT8Y,uniform,4508.0,4453.0,0.09915638715028763,0,B003BQTQPA
B006QSYMFO,B009E9J5HC,full,11.0,0.0,1.0,5,B0085TF48G
B006QSYMFO,B009E9J5HC,shuffled,988.0,977.0,0.18547075986862183,0,B00GXF7CCK
B006QSYMFO,B009E9J5HC,uniform,693.0,682.0,0.20918983221054077,0,B007IGDSTO
B004XASV0O,B004Z5EMUK,full,5.0,0.0,1.0000001192092896,5,B00B3PNS5K
B004XASV0O,B004Z5EMUK,shuffled,2534.0,2529.0,-0.10143610090017319,0,B008BSWH22
B004XASV0O,B004Z5EMUK,uniform,1749.0,1744.0,0.38726866245269775,0,B003FGW8MO
B00DV4AIL8,B00BIFZU4C,full,2686.0,0.0,1.0,5,B0077B81O2
B00DV4AIL8,B00BIFZU4C,shuffled,4317.0,1631.0,0.07028874009847641,0,B008QV2Z76
B00DV4AIL8,B00BIFZU4C,uniform,5672.0,2986.0,0.43771103024482727,0,B000A35AMK
B004M45KQ4,B00A8RGFO0,full,139.0,0.0,1.0,5,B00AR0ARLK
B004M45KQ4,B00A8RGFO0,shuffled,3913.0,3774.0,0.11306016892194748,0,B004OKFF7K
B004M45KQ4,B00A8RGFO0,uniform,5089.0,4950.0,0.4506225883960724,0,B004K2NSGM
B0058XVNC8,B0058Y7AYM,full,16.0,0.0,1.0000001192092896,5,B007VN04BO
B0058XVNC8,B0058Y7AYM,shuffled,6079.0,6063.0,-0.07508435845375061,0,B00AYJ9DHI
B0058XVNC8,B0058Y7AYM,uniform,1527.0,1511.0,0.22215093672275543,0,B00822FD2I
B009G0S8CM,B008135X1Y,full,15.0,0.0,1.000000238418579,5,B006FKPRU2
B009G0S8CM,B008135X1Y,shuffled,1438.0,1423.0,0.1709553599357605,0,B004T3K0FE
B009G0S8CM,B008135X1Y,uniform,73.0,58.0,0.6149930357933044,0,B000WLVLDW
B000Q53KRE,B004GIZYTE,full,44.0,0.0,1.0,5,B003XRDBAS
B000Q53KRE,B004GIZYTE,shuffled,2435.0,2391.0,0.2672750949859619,0,B006FKPRU2
B000Q53KRE,B004GIZYTE,uniform,81.0,37.0,0.6814807057380676,0,B009Y6OC78
B005W44GZO,B007PZ3WIA,full,14.0,0.0,1.0000001192092896,5,B009UWS7EK
B005W44GZO,B007PZ3WIA,shuffled,61.0,47.0,0.24204662442207336,0,B007PO7VI8
B005W44GZO,B007PZ3WIA,uniform,731.0,717.0,0.44028303027153015,0,B007AEUC98
B00F96M5LC,B0081TJWXI,full,11.0,0.0,1.000000238418579,5,B001WAL2UE
B00F96M5LC,B0081TJWXI,shuffled,5.0,-6.0,0.4475073218345642,1,B00CB3IPEC
B00F96M5LC,B0081TJWXI,uniform,8.0,-3.0,0.6171101331710815,1,B001WAL2UE
B0077RZYKA,B001QSG162,full,69.0,0.0,1.0000001192092896,5,B004LZFT42
B0077RZYKA,B001QSG162,shuffled,914.0,845.0,0.11440417915582657,0,B0019QUS92
B0077RZYKA,B001QSG162,uniform,82.0,13.0,0.49566081166267395,0,B0016D7DRI
B00D9ZW3I0,B00FXJ5T22,full,2275.0,0.0,1.000000238418579,5,B000GRA0YS
B00D9ZW3I0,B00FXJ5T22,shuffled,2539.0,264.0,0.06701640784740448,0,B0029YMLIY
B00D9ZW3I0,B00FXJ5T22,uniform,3353.0,1078.0,0.42631614208221436,0,B005MKSBAE
B0085HCN82,B0085HBOPA,full,17.0,0.0,1.0000001192092896,5,B00C40UY28
B0085HCN82,B0085HBOPA,shuffled,5446.0,5429.0,0.09506740421056747,0,B003MRQ37M
B0085HCN82,B0085HBOPA,uniform,2140.0,2123.0,0.4619121253490448,0,B00BS7FFQ8
B00166XERS,B008B10SOS,full,3492.0,0.0,1.0,5,B004UVBZ6I
B00166XERS,B008B10SOS,shuffled,1500.0,-1992.0,0.2296203076839447,0,B004YTEBC6
B00166XERS,B008B10SOS,uniform,331.0,-3161.0,0.6809084415435791,0,B000EDFWXS
B00AHAH7B8,B0085UC7EY,full,320.0,0.0,1.0,5,B008FWE8AS
B00AHAH7B8,B0085UC7EY,shuffled,917.0,597.0,0.2160605490207672,0,B00B7HVJZA
B00AHAH7B8,B0085UC7EY,uniform,68.0,-252.0,0.46799221634864807,0,B003WE90FW
B00066ZKS0,B003T0G1LU,full,4.0,0.0,0.9999998807907104,5,B003FGW8MO
B00066ZKS0,B003T0G1LU,shuffled,1513.0,1509.0,0.26375702023506165,0,B004LAO7PE
B00066ZKS0,B003T0G1LU,uniform,107.0,103.0,0.7017054557800293,0,B0089G5STA
B0089ODSU8,B002RV2BWA,full,162.0,0.0,1.0,5,B005HIQ9KA
B0089ODSU8,B002RV2BWA,shuffled,2662.0,2500.0,0.02279883250594139,0,B00A6X1ZHS
B0089ODSU8,B002RV2BWA,uniform,74.0,-88.0,0.4577905833721161,1,B0013PPA8S
B003INE0Q6,B000MX1M98,full,1115.0,0.0,1.0000001192092896,5,B00B5BR0RY
B003INE0Q6,B000MX1M98,shuffled,5838.0,4723.0,-0.07287304103374481,0,B004APGLNG
B003INE0Q6,B000MX1M98,uniform,1785.0,670.0,0.084337517619133,0,B00BS7FFQ8
B004VSE9CM,B009PPO9KI,full,314.0,0.0,1.0,5,B001W2M4PE
B004VSE9CM,B009PPO9KI,shuffled,1245.0,931.0,0.22507548332214355,0,B003J5CFXS
B004VSE9CM,B009PPO9KI,uniform,3305.0,2991.0,0.3423604369163513,0,B005IZUOOE
B000U6KLMG,B005TF42KA,full,54.0,0.0,1.0,5,B004CSBQAY
B000U6KLMG,B005TF42KA,shuffled,1116.0,1062.0,0.2467106282711029,0,B001W2M4PE
B000U6KLMG,B005TF42KA,uniform,1324.0,1270.0,0.5247124433517456,0,B003WE90A2
B007P28IKK,B004GGUA9U,full,49.0,0.0,1.0000001192092896,5,B005LC6BWS
B007P28IKK,B004GGUA9U,shuffled,1028.0,979.0,0.261001318693161,0,B004HEX7WI
B007P28IKK,B004GGUA9U,uniform,1228.0,1179.0,0.6630907654762268,0,B003WE90FW
B00G6UFA94,B0096SKKJS,full,742.0,0.0,1.0000001192092896,5,B001MX8V8C
B00G6UFA94,B0096SKKJS,shuffled,594.0,-148.0,0.1446794867515564,0,B007R1NWUU
B00G6UFA94,B0096SKKJS,uniform,1824.0,1082.0,0.6180029511451721,0,B00BHKFFAW
B005TG0JTW,B00AHEZ29I,full,2.0,0.0,1.0,5,B000YICIYE
B005TG0JTW,B00AHEZ29I,shuffled,103.0,101.0,0.34402647614479065,0,B0081ST50O
B005TG0JTW,B00AHEZ29I,uniform,1.0,-1.0,0.6210675835609436,3,B00AHEZ29I
B001MIMB1A,B000JOVTW0,full,71.0,0.0,1.0000001192092896,5,B005HWTURA
B001MIMB1A,B000JOVTW0,shuffled,832.0,761.0,0.1947287917137146,0,B007BRMYGS
B001MIMB1A,B000JOVTW0,uniform,909.0,838.0,0.5123335123062134,0,B007P28IKK
B00BJO34NG,B002GCIN54,full,31.0,0.0,1.0000001192092896,5,B001DIKL4I
B00BJO34NG,B002GCIN54,shuffled,3482.0,3451.0,0.13423632085323334,0,B00A9OC50U
B00BJO34NG,B002GCIN54,uniform,362.0,331.0,0.7360316514968872,0,B00B4WT108
B00318CIIA,B003LYYQF2,full,403.0,0.0,1.0000001192092896,5,B009L4ZBNM
B00318CIIA,B003LYYQF2,shuffled,6090.0,5687.0,0.2598889172077179,0,B002GKSLYE
B00318CIIA,B003LYYQF2,uniform,367.0,-36.0,0.2473168671131134,0,B005C91IGE
B002UQJENQ,B0085VJ4Y4,full,864.0,0.0,1.000000238418579,5,B004UHPEU0
B002UQJENQ,B0085VJ4Y4,shuffled,5380.0,4516.0,0.45144376158714294,2,B00479681K
B002UQJENQ,B0085VJ4Y4,uniform,225.0,-639.0,0.8344173431396484,2,B00AU868R6
B000TYT49U,B00CADKWXK,full,66.0,0.0,1.0,5,B00C68VOYA
B000TYT49U,B00CADKWXK,shuffled,842.0,776.0,0.3593914210796356,0,B006RI34ZC
B000TYT49U,B00CADKWXK,uniform,1375.0,1309.0,0.5038949847221375,0,B00GNKJKFC
B0011MNWSI,B005OCDS94,full,142.0,0.0,1.0,5,B003UPUYIA
B0011MNWSI,B005OCDS94,shuffled,1615.0,1473.0,0.5768110752105713,0,B004NNUWDK
B0011MNWSI,B005OCDS94,uniform,3546.0,3404.0,0.6345453262329102,2,B003UPUYIA
B00CH1JZ92,B008HK470O,full,364.0,0.0,0.9999999403953552,5,B000REM4EE
B00CH1JZ92,B008HK470O,shuffled,2908.0,2544.0,0.4155113399028778,0,B003674EUQ
B00CH1JZ92,B008HK470O,uniform,6200.0,5836.0,0.29167070984840393,0,B009Z3XPBY
B004KV0604,B0040NB3PE,full,70.0,0.0,0.9999998807907104,5,B004KSSKXW
B004KV0604,B0040NB3PE,shuffled,3035.0,2965.0,0.3403230309486389,2,B000REM4EE
B004KV0604,B0040NB3PE,uniform,790.0,720.0,0.6824570894241333,0,B004KVK7H6
B0085HBOPA,B00AAQTMT4,full,37.0,0.0,1.0,5,B0068YW1EA
B0085HBOPA,B00AAQTMT4,shuffled,1274.0,1237.0,0.21567527949810028,0,B002WE9S7I
B0085HBOPA,B00AAQTMT4,uniform,1280.0,1243.0,0.30199551582336426,0,B00BTYJGY2
B004HTURAS,B00DS5HO0S,full,981.0,0.0,0.9999999403953552,5,B009X97PHK
B004HTURAS,B00DS5HO0S,shuffled,6152.0,5171.0,0.06133870780467987,0,B006HT40OK
B004HTURAS,B00DS5HO0S,uniform,6135.0,5154.0,0.2145586609840393,0,B006X0AKYM
B000F5LTXW,B000ID2PZ2,full,30.0,0.0,0.9999998807907104,5,B009ZYOM60
B000F5LTXW,B000ID2PZ2,shuffled,986.0,956.0,0.20436076819896698,0,B000OTIGJY
B000F5LTXW,B000ID2PZ2,uniform,9.0,-21.0,0.5732327699661255,2,B000NK06WY
B00C40RA8Y,B00842GMLW,full,21.0,0.0,1.0000001192092896,5,B00BSM4OC4
B00C40RA8Y,B00842GMLW,shuffled,1835.0,1814.0,-0.0019574183970689774,0,B001W2M4PE
B00C40RA8Y,B00842GMLW,uniform,92.0,71.0,0.6462905406951904,0,B00CBL3B7K
B00EUEB41G,B003XCKD3G,full,1005.0,0.0,1.0,5,B00CWJ5K16
B00EUEB41G,B003XCKD3G,shuffled,5252.0,4247.0,0.38756659626960754,0,B000KW4LIA
B00EUEB41G,B003XCKD3G,uniform,2804.0,1799.0,0.49554312229156494,0,B005XQRSBU
B00AOJHF8M,B00AOJG2QS,full,42.0,0.0,1.0,5,B007JH7A1E
B00AOJHF8M,B00AOJG2QS,shuffled,762.0,720.0,0.18713556230068207,0,B007PYE4A6
B00AOJHF8M,B00AOJG2QS,uniform,112.0,70.0,0.5576770901679993,0,B004H7SAAO
B004OKFF7K,B00774HYH4,full,70.0,0.0,1.000000238418579,5,B0071N0J8M
B004OKFF7K,B00774HYH4,shuffled,346.0,276.0,0.6664924621582031,0,B00DAMLQKS
B004OKFF7K,B00774HYH4,uniform,34.0,-36.0,0.5291603803634644,2,B000EXUEZ4
B00C6A4LL6,B004XWMCZC,full,5.0,0.0,1.0000001192092896,5,B005VN36Q6
B00C6A4LL6,B004XWMCZC,shuffled,2077.0,2072.0,0.20829197764396667,0,B0055NSFRM
B00C6A4LL6,B004XWMCZC,uniform,11.0,6.0,0.7981057167053223,2,B003X00QGW
B00BCLMPQS,B004E5OGAM,full,2295.0,0.0,0.9999998807907104,5,B007UMCO3W
B00BCLMPQS,B004E5OGAM,shuffled,2290.0,-5.0,0.408419668674469,0,B00C6AOL2K
B00BCLMPQS,B004E5OGAM,uniform,5648.0,3353.0,0.3842080235481262,0,B00138MPS8
B009279FB2,B006RI34ZC,full,1550.0,0.0,1.0,5,B000LVSFX2
B009279FB2,B006RI34ZC,shuffled,3043.0,1493.0,0.3404383957386017,0,B004UKO0IO
B009279FB2,B006RI34ZC,uniform,5329.0,3779.0,0.18381337821483612,0,B0064POSPI
B008135X1Y,B0024YV8R4,full,42.0,0.0,1.000000238418579,5,B002DP8NB8
B008135X1Y,B0024YV8R4,shuffled,5832.0,5790.0,0.17767421901226044,0,B004LC8XJ8
B008135X1Y,B0024YV8R4,uniform,4207.0,4165.0,0.4858083426952362,0,B009EQJZJI
B007JQKD7S,B00BFWJK0S,full,279.0,0.0,1.000000238418579,5,B001S9X34W
B007JQKD7S,B00BFWJK0S,shuffled,4334.0,4055.0,-0.06354933232069016,0,B007DJ2UK4
B007JQKD7S,B00BFWJK0S,uniform,654.0,375.0,0.2043280154466629,0,B004T6PKTW
B009IUQ4R6,B0038298J6,full,2645.0,0.0,1.0,5,B003QCGEVS
B009IUQ4R6,B0038298J6,shuffled,2839.0,194.0,-0.06751643121242523,0,B00D3OTP5Q
B009IUQ4R6,B0038298J6,uniform,4928.0,2283.0,0.11202583461999893,0,B006VY4S1Q
B0013PPA8S,B0068UB0XC,full,397.0,0.0,1.0,5,B0099812DI
B0013PPA8S,B0068UB0XC,shuffled,2147.0,1750.0,0.16942889988422394,0,B003X5SLM8
B0013PPA8S,B0068UB0XC,uniform,4806.0,4409.0,0.3480600118637085,0,B0096UD3FO
B001G0D1TA,B008DXKT9S,full,546.0,0.0,0.9999999403953552,5,B002AT6HYM
B001G0D1TA,B008DXKT9S,shuffled,3026.0,2480.0,-0.006760475225746632,0,B0051VMI3K
B001G0D1TA,B008DXKT9S,uniform,4756.0,4210.0,0.6376932859420776,0,B005LIXPPI
B008MC2GY6,B007E4SN6S,full,4228.0,0.0,1.0000001192092896,5,B004M17U88
B008MC2GY6,B007E4SN6S,shuffled,5319.0,1091.0,0.13958874344825745,0,B00CWGKTLK
B008MC2GY6,B007E4SN6S,uniform,5929.0,1701.0,0.31324848532676697,0,B008V2JXTS
B005C91FL2,B005W8LMAC,full,664.0,0.0,0.9999999403953552,5,B008OUBLWO
B005C91FL2,B005W8LMAC,shuffled,5833.0,5169.0,-0.039829082787036896,0,B004DJ0A0Y
B005C91FL2,B005W8LMAC,uniform,2436.0,1772.0,0.6503628492355347,1,B007MI4PIG
B001WNSTAW,B0041YRX6K,full,4237.0,0.0,1.0,5,B0064R5VW0
B001WNSTAW,B0041YRX6K,shuffled,2677.0,-1560.0,0.45835426449775696,0,B00523OC9A
B001WNSTAW,B0041YRX6K,uniform,3020.0,-1217.0,0.5493977069854736,1,B00CCR7O1C
B008L40DC2,B006DUMY1O,full,2426.0,0.0,1.0,5,B005N6Z3VW
B008L40DC2,B006DUMY1O,shuffled,158.0,-2268.0,0.5462230443954468,1,B0064R5VW0
B008L40DC2,B006DUMY1O,uniform,5638.0,3212.0,0.34091243147850037,0,B007JFEUUA
B008H1MLOW,B008P4ZQMU,full,202.0,0.0,1.0,5,B0041D811M
B008H1MLOW,B008P4ZQMU,shuffled,3162.0,2960.0,0.01192729827016592,0,B006TG84O8
B008H1MLOW,B008P4ZQMU,uniform,5912.0,5710.0,-0.006451877765357494,0,B00BCWHH9W
B00CACXSU0,B005OJ9D32,full,56.0,0.0,1.0,5,B00861KWY4
B00CACXSU0,B005OJ9D32,shuffled,2258.0,2202.0,0.07245408743619919,0,B008ILTI24
B00CACXSU0,B005OJ9D32,uniform,1878.0,1822.0,0.7025136947631836,0,B004O95B0W
B004G09IXK,B00842GS3O,full,78.0,0.0,1.0,5,B007F85LVI
B004G09IXK,B00842GS3O,shuffled,298.0,220.0,0.010596438311040401,0,B006RDOWRQ
B004G09IXK,B00842GS3O,uniform,113.0,35.0,0.6497619152069092,0,B00BQ9SS8U
B001UFZIJ2,B00CC3WCLI,full,12.0,0.0,1.0000001192092896,5,B00079ZZA4
B001UFZIJ2,B00CC3WCLI,shuffled,802.0,790.0,0.2798219323158264,0,B00816SVKQ
B001UFZIJ2,B00CC3WCLI,uniform,149.0,137.0,0.5906429886817932,1,B003BZ89HW
